0ad: 48 total files, 0 missing files
rofimoji: 352 total files, 0 missing files
rpcsvc-proto: 36 total files, 0 missing files
rpmextract: 4 total files, 0 missing files
rsync: 23 total files, 0 missing files
rtkit: 28 total files, 0 missing files
rtl88x2bu-dkms-git: 722 total files, 0 missing files
rtmpdump: 25 total files, 0 missing files
rtorrent-ps: 12 total files, 0 missing files
rubberband: 28 total files, 0 missing files
ruby: 732 total files, 0 missing files
ruby-irb: 89 total files, 0 missing files
ruby-reline: 40 total files, 0 missing files
rubygems: 242 total files, 0 missing files
run-parts: 28 total files, 0 missing files
runc: 26 total files, 0 missing files
s-nail: 16 total files, 0 missing files
samba: 1011 total files, 0 missing files
sane: 675 total files, 0 missing files
sane-airscan: 21 total files, 0 missing files
sbc: 14 total files, 0 missing files
sbt: 16 total files, 0 missing files
sc-im: 17 total files, 0 missing files
scala: 29 total files, 0 missing files
scrot: 16 total files, 0 missing files
sdl: 223 total files, 0 missing files
sdl2: 116 total files, 0 missing files
sdl2_image: 14 total files, 0 missing files
sdl_image: 14 total files, 0 missing files
sdl_net: 14 total files, 0 missing files
sdl_sound: 11 total files, 0 missing files
sed: 127 total files, 0 missing files
semver: 79 total files, 0 missing files
serd: 25 total files, 0 missing files
serf: 12 total files, 0 missing files
shaderc: 23 total files, 0 missing files
shadow: 565 total files, 0 missing files
shairplay: 24 total files, 0 missing files
shared-mime-info: 245 total files, 0 missing files
shfmt: 10 total files, 0 missing files
shotcut: 552 total files, 0 missing files
signon-kwallet-extension: 5 total files, 0 missing files
signon-plugin-oauth2: 10 total files, 0 missing files
signon-ui: 10 total files, 0 missing files
signond: 120 total files, 0 missing files
simple-mtpfs: 7 total files, 0 missing files
sip4: 9 total files, 0 missing files
slang: 179 total files, 0 missing files
smbclient: 238 total files, 0 missing files
smpeg: 29 total files, 0 missing files
snapd: 108 total files, 0 missing files
snappy: 22 total files, 0 missing files
socat: 9 total files, 0 missing files
solid: 278 total files, 0 missing files
sonarr: 233 total files, 0 missing files
sonnet: 387 total files, 0 missing files
soqt: 517 total files, 0 missing files
sord: 28 total files, 0 missing files
sound-theme-freedesktop: 44 total files, 0 missing files
speex: 32 total files, 0 missing files
speexdsp: 22 total files, 0 missing files
spirv-tools: 53 total files, 0 missing files
sqlite: 24 total files, 0 missing files
squashfs-tools: 13 total files, 0 missing files
squashfuse: 40 total files, 0 missing files
sratom: 19 total files, 0 missing files
srt: 25 total files, 0 missing files
starship: 16 total files, 0 missing files
startup-notification: 16 total files, 0 missing files
steam: 56 total files, 0 missing files
steam-fonts: 13 total files, 0 missing files
stfl: 9 total files, 0 missing files
stow: 54 total files, 0 missing files
streamlink: 681 total files, 0 missing files
stress: 9 total files, 0 missing files
stylua-bin: 3 total files, 0 missing files
subversion: 363 total files, 0 missing files
sudo: 229 total files, 0 missing files
suitesparse: 110 total files, 0 missing files
supertux: 4314 total files, 0 missing files
supertuxkart: 5824 total files, 0 missing files
svt-av1: 29 total files, 0 missing files
swh-plugins: 116 total files, 0 missing files
swig: 749 total files, 0 missing files
sxiv: 30 total files, 0 missing files
syndication: 167 total files, 0 missing files
sysbench: 94 total files, 0 missing files
sysfsutils: 17 total files, 0 missing files
sysstat: 163 total files, 0 missing files
systemd: 1999 total files, 0 missing files
systemd-libs: 12 total files, 0 missing files
systemd-sysvcompat: 14 total files, 0 missing files
t1lib: 19 total files, 0 missing files
taglib: 121 total files, 0 missing files
talloc: 23 total files, 0 missing files
tangram: 68 total files, 0 missing files
tar: 131 total files, 0 missing files
task-spooler: 10 total files, 0 missing files
tbb: 191 total files, 0 missing files
tcl: 1179 total files, 0 missing files
tdb: 25 total files, 0 missing files
teams: 408 total files, 0 missing files
teams-for-linux: 124 total files, 0 missing files
teams-insiders: 408 total files, 0 missing files
tevent: 13 total files, 0 missing files
texinfo: 560 total files, 0 missing files
texlive-bin: 507 total files, 0 missing files
texlive-core: 30280 total files, 0 missing files
the_silver_searcher: 13 total files, 0 missing files
thin-provisioning-tools: 44 total files, 0 missing files
thunar: 333 total files, 0 missing files
thunar-archive-plugin: 188 total files, 0 missing files
thunar-volman: 202 total files, 0 missing files
thunderbird: 87 total files, 0 missing files
thunderbird-dark-reader: 5 total files, 0 missing files
thunderbird-extension-enigmail: 5 total files, 0 missing files
thunderbird-i18n-en-gb: 5 total files, 0 missing files
tidy: 24 total files, 0 missing files
tig: 16 total files, 0 missing files
tinyxml: 14 total files, 0 missing files
tinyxml2: 19 total files, 0 missing files
tk: 635 total files, 0 missing files
tldr: 24 total files, 0 missing files
tmux: 10 total files, 0 missing files
tracker3: 295 total files, 0 missing files
traktarr: 43 total files, 0 missing files
translate-shell: 7 total files, 0 missing files
transmission-cli: 106 total files, 0 missing files
transmission-gtk: 299 total files, 0 missing files
transmission-remote-cli-git: 13 total files, 0 missing files
transmission-remote-gtk: 95 total files, 0 missing files
trash-cli: 58 total files, 0 missing files
tree: 7 total files, 0 missing files
tree-sitter: 17 total files, 0 missing files
tslib: 73 total files, 0 missing files
ttf-dejavu: 56 total files, 0 missing files
ttf-font-icons: 5 total files, 0 missing files
ttf-inconsolata: 87 total files, 0 missing files
ttf-iosevka-nerd: 91 total files, 0 missing files
ttf-jetbrains-mono: 39 total files, 0 missing files
ttf-joypixels: 9 total files, 0 missing files
ttf-liberation: 19 total files, 0 missing files
ttf-linux-libertine: 34 total files, 0 missing files
ttf-symbola: 8 total files, 0 missing files
twitch-curses: 3 total files, 0 missing files
twolame: 24 total files, 0 missing files
typeracer-bin: 7 total files, 0 missing files
typespeed: 45 total files, 0 missing files
tzdata: 2494 total files, 0 missing files
uchardet: 16 total files, 0 missing files
udiskie: 113 total files, 0 missing files
udisks2: 420 total files, 0 missing files
ueberzug: 90 total files, 0 missing files
unclutter-xfixes-git: 12 total files, 0 missing files
unibilium: 65 total files, 0 missing files
unixodbc: 51 total files, 0 missing files
unrar: 7 total files, 0 missing files
unzip: 18 total files, 0 missing files
upower: 102 total files, 0 missing files
uranium: 424 total files, 0 missing files
urlscan: 37 total files, 0 missing files
usbmuxd: 16 total files, 0 missing files
usbutils: 16 total files, 0 missing files
util-linux: 508 total files, 0 missing files
util-linux-libs: 17 total files, 0 missing files
v4l-utils: 326 total files, 0 missing files
v4l2loopback-dc-dkms: 10 total files, 0 missing files
v4l2loopback-dkms: 7 total files, 0 missing files
vi: 25 total files, 0 missing files
via-bin: 117 total files, 0 missing files
vid.stab: 24 total files, 0 missing files
vifm: 77 total files, 0 missing files
vim: 187 total files, 0 missing files
vim-runtime: 1969 total files, 0 missing files
virtualbox: 338 total files, 0 missing files
virtualbox-guest-utils: 28 total files, 0 missing files
virtualbox-host-modules-arch: 10 total files, 0 missing files
vlc: 1058 total files, 0 missing files
vmaf: 246 total files, 0 missing files
volume_key: 133 total files, 0 missing files
vsqlite++: 22 total files, 0 missing files
vtk: 6150 total files, 0 missing files
vulkan-amdgpu-pro: 11 total files, 0 missing files
vulkan-headers: 53 total files, 0 missing files
vulkan-icd-loader: 11 total files, 0 missing files
vulkan-radeon: 10 total files, 0 missing files
vulkan-tools: 9 total files, 0 missing files
vulkan-validation-layers: 64 total files, 0 missing files
w3m: 76 total files, 0 missing files
wavemon: 13 total files, 0 missing files
wavpack: 25 total files, 0 missing files
wayland: 46 total files, 0 missing files
wayland-protocols: 63 total files, 0 missing files
waylandpp: 70 total files, 0 missing files
webkit2gtk: 400 total files, 0 missing files
webkit2gtk-4.1: 620 total files, 0 missing files
webrtc-audio-processing: 35 total files, 0 missing files
wget: 176 total files, 0 missing files
which: 9 total files, 0 missing files
wildmidi: 46 total files, 0 missing files
wine-staging: 4363 total files, 0 missing files
winetricks: 19 total files, 0 missing files
wireless_tools: 68 total files, 0 missing files
wmctrl: 7 total files, 0 missing files
woff2: 25 total files, 0 missing files
wpa_supplicant: 33 total files, 0 missing files
wpebackend-fdo: 36 total files, 0 missing files
wxgtk-common: 823 total files, 0 missing files
wxgtk3: 57 total files, 0 missing files
x264: 11 total files, 0 missing files
x265: 13 total files, 0 missing files
xapp: 300 total files, 0 missing files
xarchiver-gtk2: 215 total files, 0 missing files
xautoclick: 17 total files, 0 missing files
xautomation: 21 total files, 0 missing files
xbitmaps: 81 total files, 0 missing files
xcape: 10 total files, 0 missing files
xcb-proto: 66 total files, 0 missing files
xcb-util: 20 total files, 0 missing files
xcb-util-cursor: 14 total files, 0 missing files
xcb-util-image: 16 total files, 0 missing files
xcb-util-keysyms: 14 total files, 0 missing files
xcb-util-renderutil: 14 total files, 0 missing files
xcb-util-wm: 19 total files, 0 missing files
xcb-util-xrm: 14 total files, 0 missing files
xclip: 11 total files, 0 missing files
xcompmgr: 10 total files, 0 missing files
xdg-dbus-proxy: 7 total files, 0 missing files
xdg-desktop-portal: 143 total files, 0 missing files
xdg-desktop-portal-wlr: 19 total files, 0 missing files
xdg-user-dirs: 244 total files, 0 missing files
xdg-utils: 25 total files, 0 missing files
xdotool: 17 total files, 0 missing files
xerces-c: 518 total files, 0 missing files
xf86-input-libinput: 21 total files, 0 missing files
xf86-video-amdgpu: 16 total files, 0 missing files
xf86-video-vmware: 15 total files, 0 missing files
xfconf: 237 total files, 0 missing files
xfsprogs: 126 total files, 0 missing files
xkeyboard-config: 465 total files, 0 missing files
xmlsec: 245 total files, 0 missing files
xorg-bdftopcf: 10 total files, 0 missing files
xorg-font-util: 36 total files, 0 missing files
xorg-fonts-encodings: 59 total files, 0 missing files
xorg-mkfontscale: 17 total files, 0 missing files
xorg-server: 48 total files, 0 missing files
xorg-server-common: 15 total files, 0 missing files
xorg-setxkbmap: 10 total files, 0 missing files
xorg-xauth: 10 total files, 0 missing files
xorg-xbacklight: 10 total files, 0 missing files
xorg-xdpyinfo: 10 total files, 0 missing files
xorg-xev: 10 total files, 0 missing files
xorg-xinit: 17 total files, 0 missing files
xorg-xkbcomp: 13 total files, 0 missing files
xorg-xkill: 10 total files, 0 missing files
xorg-xmessage: 14 total files, 0 missing files
xorg-xmodmap: 10 total files, 0 missing files
xorg-xprop: 10 total files, 0 missing files
xorg-xrandr: 10 total files, 0 missing files
xorg-xrdb: 10 total files, 0 missing files
xorg-xset: 10 total files, 0 missing files
xorg-xwd: 10 total files, 0 missing files
xorg-xwininfo: 10 total files, 0 missing files
xorgproto: 207 total files, 0 missing files
xreader: 647 total files, 0 missing files
xsel: 10 total files, 0 missing files
xssstate: 14 total files, 0 missing files
xterm: 36 total files, 0 missing files
xurls: 7 total files, 0 missing files
xvidcore: 7 total files, 0 missing files
xxhash: 25 total files, 0 missing files
xz: 161 total files, 0 missing files
yajl: 27 total files, 0 missing files
yapf: 182 total files, 0 missing files
yarn: 27 total files, 0 missing files
yay: 50 total files, 0 missing files
yelp: 671 total files, 0 missing files
yelp-xsl: 87 total files, 0 missing files
youtube-dl: 2493 total files, 0 missing files
zam-plugins: 203 total files, 0 missing files
zathura: 133 total files, 0 missing files
zathura-djvu: 12 total files, 0 missing files
zathura-pdf-mupdf: 12 total files, 0 missing files
zenity: 1188 total files, 0 missing files
zeromq: 88 total files, 0 missing files
zimg: 34 total files, 0 missing files
zip: 16 total files, 0 missing files
zita-alsa-pcmi: 15 total files, 0 missing files
zita-convolver: 12 total files, 0 missing files
zita-resampler: 30 total files, 0 missing files
zlib: 18 total files, 0 missing files
zoom: 1261 total files, 0 missing files
zsh: 1182 total files, 0 missing files
zstd: 30 total files, 0 missing files
zxing-cpp: 175 total files, 0 missing files
zziplib: 70 total files, 0 missing files
